time,Ar41ActOutletFlowrate,Ar41ActTotal
3209.6640625,2.8253174360397e-08,1.6080790135806e-05
3210.6640625,2.8252524908886e-08,1.6080755731731e-05
3211.6640625,2.8251824988611e-08,1.6080722183324e-05
3212.6640625,2.8251248810873e-08,1.6080689361685e-05
3213.6640625,2.825082150237e-08,1.6080657114228e-05
3214.6640625,2.8250513013914e-08,1.6080625319348e-05
3215.6640625,2.8250283871284e-08,1.6080593895464e-05
3216.6640625,2.8250101897369e-08,1.6080562793468e-05
3217.6640625,2.824994491477e-08,1.6080531986577e-05
3218.6640625,2.8249798373207e-08,1.6080501462624e-05
3219.1640625,2.8239373563426e-08,1.6080491427461e-05
3220.1640625,2.8244199671e-08,1.6080466594674e-05
3221.1640625,2.8247584499576e-08,1.6080438517255e-05
3222.1640625,2.8249953959261e-08,1.6080408217423e-05
3223.1640625,2.8250812097978e-08,1.6080377206225e-05
3224.1640625,2.8250708820202e-08,1.6080346440166e-05
3225.1640625,2.8250178654308e-08,1.6080316339797e-05
3226.1640625,2.8249527901054e-08,1.6080287019701e-05
3227.1640625,2.8248884842174e-08,1.6080258466908e-05
3228.1640625,2.8248281283869e-08,1.6080230637242e-05
3229.1640625,2.8247709329064e-08,1.608020349477e-05
3230.1640625,2.8247151223188e-08,1.6080177021465e-05
3231.1640625,2.8246591471528e-08,1.6080151214809e-05
3232.1640625,2.8246019768076e-08,1.6080126082537e-05
3233.1640625,2.8245430222161e-08,1.6080101638177e-05
3234.1640625,2.8244819725119e-08,1.6080077898263e-05
3235.1640625,2.8244186612692e-08,1.6080054880876e-05
3236.1640625,2.8243529894297e-08,1.6080032604966e-05
3236.6640625,2.8232845674035e-08,1.6080026810256e-05
3237.6640625,2.8237127709807e-08,1.6080010946238e-05
3238.6640625,2.8239952159822e-08,1.6079992338571e-05
3239.6640625,2.8241754166016e-08,1.6079972013353e-05
3240.6640625,2.8242044985794e-08,1.6079951478286e-05
3241.6640625,2.8241380731312e-08,1.6079931680491e-05
3242.6640625,2.8240301317899e-08,1.6079913025772e-05
3243.6640625,2.8239117770506e-08,1.6079895609369e-05
3244.6640625,2.8237962441972e-08,1.6079879395058e-05
3245.6640625,2.8236870584645e-08,1.6079864312127e-05
3246.1640625,2.8225992688116e-08,1.6079862199167e-05
3246.6640625,2.8218804663082e-08,1.6079863634697e-05
3247.6640625,2.8226503528593e-08,1.6079858770169e-05
3248.6640625,2.8232230430492e-08,1.6079848223342e-05
3249.6640625,2.8235278475892e-08,1.6079834679049e-05
3250.6640625,2.8235697886911e-08,1.607982075947e-05
3251.6640625,2.8234682261027e-08,1.6079807886886e-05
3252.6640625,2.8233153036122e-08,1.6079796561946e-05
3253.6640625,2.8231586560841e-08,1.607978681035e-05
3254.6640625,2.8230160404556e-08,1.6079778482239e-05
3255.6640625,2.8228903587271e-08,1.6079771400339e-05
3256.6640625,2.822779041909e-08,1.6079765414189e-05
3257.6640625,2.8226786206968e-08,1.6079760408786e-05
3258.6640625,2.8225863913945e-08,1.6079756296708e-05
3259.6640625,2.8225006766532e-08,1.6079753007737e-05
3260.6640625,2.8224205757663e-08,1.6079750481035e-05
3261.6640625,2.8223456400848e-08,1.6079748660602e-05
3262.6640625,2.8222756343238e-08,1.6079747493125e-05
3263.6640625,2.8222104080356e-08,1.6079746927122e-05
3264.1640625,2.8211442763347e-08,1.6079751942188e-05
3264.6640625,2.8204467197252e-08,1.6079760377777e-05
3265.1640625,2.8199366532103e-08,1.6079771296889e-05
3266.1640625,2.8211589704488e-08,1.6079780804115e-05
3267.1640625,2.8219906406122e-08,1.6079781977852e-05
3267.6640625,2.821269774559e-08,1.607978614765e-05
3268.6640625,2.8219648098562e-08,1.6079787457085e-05
3269.6640625,2.822278500627e-08,1.6079785615884e-05
3270.6640625,2.8224056960551e-08,1.6079782484351e-05
3271.6640625,2.8223769683908e-08,1.6079779612782e-05
3272.6640625,2.8222781176698e-08,1.6079777691952e-05
3273.6640625,2.8221685967151e-08,1.6079776819802e-05
3274.6640625,2.8220754862014e-08,1.607977682573e-05
3275.6640625,2.8220061387719e-08,1.6079777467863e-05
3276.6640625,2.8219591851885e-08,1.6079778519759e-05
3277.6640625,2.8219307441527e-08,1.6079779795064e-05
3278.6640625,2.8219170732652e-08,1.6079781145797e-05
3279.6640625,2.8219152978565e-08,1.6079782453459e-05
3280.6640625,2.8219233433629e-08,1.6079783620895e-05
3281.6640625,2.8219396673369e-08,1.6079784566881e-05
3282.6640625,2.8219630340962e-08,1.6079785222969e-05
3283.6640625,2.8219923883594e-08,1.6079785531625e-05
3284.6640625,2.8220268076557e-08,1.6079785444837e-05
3285.6640625,2.8220654957179e-08,1.6079784922801e-05
3286.6640625,2.8221077864505e-08,1.6079783932577e-05
3287.6640625,2.8221531417154e-08,1.6079782446774e-05
3288.6640625,2.8222011377578e-08,1.6079780442379e-05
3289.6640625,2.8222514421477e-08,1.607977789982e-05
3290.6640625,2.8223037860104e-08,1.6079774802318e-05
3291.6640625,2.822357936413e-08,1.6079771135507e-05
3292.6640625,2.8224136724638e-08,1.6079766887305e-05
3293.6640625,2.8224707669877e-08,1.6079762047957e-05
3294.6640625,2.822528974179e-08,1.6079756610209e-05
3295.6640625,2.8225880226486e-08,1.6079750569544e-05
3296.6640625,2.8226476127806e-08,1.6079743924448e-05
3297.6640625,2.8227074172029e-08,1.6079736676664e-05
3298.6640625,2.8227670832937e-08,1.6079728831425e-05
3299.6640625,2.8228262369305e-08,1.6079720397642e-05
3300.6640625,2.8228844868626e-08,1.6079711388056e-05
3301.6640625,2.8229414293909e-08,1.6079701819333e-05
3302.6640625,2.822996653152e-08,1.6079691712117e-05
3303.6640625,2.82304974391e-08,1.6079681091034e-05
3304.1640625,2.8220406236519e-08,1.6079680811285e-05
3305.1640625,2.8225869501166e-08,1.6079674740013e-05
3305.6640625,2.8217743960448e-08,1.6079675754341e-05
3306.6640625,2.8226565862668e-08,1.6079668932254e-05
3307.6640625,2.8232137065646e-08,1.607965659539e-05
3308.6640625,2.8235411115508e-08,1.607964104962e-05
3309.1640625,2.8226028715077e-08,1.6079637965121e-05
3310.1640625,2.8231355157156e-08,1.6079626461793e-05
3311.1640625,2.8234584074375e-08,1.6079611794003e-05
3312.1640625,2.8236654746126e-08,1.6079595123628e-05
3313.1640625,2.8237280009423e-08,1.6079577894077e-05
3314.1640625,2.8237057929624e-08,1.6079560947349e-05
3315.1640625,2.8236506587595e-08,1.6079544606702e-05
3315.6640625,2.8225843544587e-08,1.6079541761395e-05
3316.6640625,2.8230222539309e-08,1.6079531668818e-05
3317.6640625,2.8233237899647e-08,1.6079518612457e-05
3318.6640625,2.8235306620794e-08,1.6079503544433e-05
3319.6640625,2.8235910321784e-08,1.607948792845e-05
3320.6640625,2.8235578747425e-08,1.6079472694045e-05
3321.6640625,2.8234832229713e-08,1.6079458249039e-05
3322.6640625,2.8233967973177e-08,1.6079444704401e-05
3323.6640625,2.8233108460105e-08,1.6079432049332e-05
3324.6640625,2.8232281617572e-08,1.6079420245663e-05
3325.6640625,2.8231476869702e-08,1.6079409266096e-05
3326.6640625,2.8230674740153e-08,1.6079399102894e-05
3327.6640625,2.8229858955583e-08,1.607938976454e-05
3328.6640625,2.8229019405174e-08,1.6079381269502e-05
3329.6640625,2.8228151345979e-08,1.6079373640842e-05
3330.6640625,2.8227253670028e-08,1.6079366902575e-05
3331.6640625,2.8226327403939e-08,1.6079361077543e-05
3332.6640625,2.8225374743367e-08,1.6079356186266e-05
3333.6640625,2.8224398553404e-08,1.6079352246292e-05
3334.6640625,2.8223402162366e-08,1.6079349271753e-05
3335.6640625,2.8222389292904e-08,1.6079347272995e-05
3336.6640625,2.8221364028347e-08,1.6079346256247e-05
3337.6640625,2.8220330764857e-08,1.6079346223334e-05
3338.6640625,2.8219294136841e-08,1.6079347171467e-05
3339.6640625,2.8218258924146e-08,1.6079349093132e-05
3340.6640625,2.8217229947628e-08,1.607935197607e-05
3341.6640625,2.821621198603e-08,1.607935580336e-05
3342.6640625,2.8215209695739e-08,1.6079360553564e-05
3343.1640625,2.8204366799557e-08,1.6079368310106e-05
3344.1640625,2.8208368033893e-08,1.6079379664097e-05
3345.1640625,2.8210963762256e-08,1.6079388337502e-05
3346.1640625,2.8212593219552e-08,1.6079395300262e-05
3347.1640625,2.8212769749361e-08,1.6079402002188e-05
3348.1640625,2.8212050937196e-08,1.6079409331436e-05
3349.1640625,2.8210977826918e-08,1.6079417634074e-05
3350.1640625,2.8209862234592e-08,1.6079426945202e-05
3351.1640625,2.8208836914041e-08,1.6079437168436e-05
3351.6640625,2.8198008357008e-08,1.607944764589e-05
3352.6640625,2.8202143611772e-08,1.6079464274997e-05
3353.6640625,2.8204960693822e-08,1.6079477971137e-05
3354.6640625,2.8206877714862e-08,1.6079489640114e-05
3355.6640625,2.8207391973711e-08,1.6079500683962e-05
3356.6640625,2.8207050439098e-08,1.6079511953839e-05
3357.6640625,2.8206387276786e-08,1.6079523765917e-05
3358.1640625,2.8195677616414e-08,1.6079534976443e-05
3359.1640625,2.8200011058624e-08,1.607955286657e-05
3360.1640625,2.8203061548964e-08,1.6079567584685e-05
3361.1640625,2.8205262380826e-08,1.6079579987971e-05
3362.1640625,2.8206103107469e-08,1.6079591437927e-05
3363.1640625,2.8206117988696e-08,1.6079602758013e-05
3364.1640625,2.8205830567463e-08,1.6079614247464e-05
3365.1640625,2.8205540697532e-08,1.6079625906721e-05
3366.1640625,2.8205372924806e-08,1.6079637613097e-05
3367.1640625,2.8205356385056e-08,1.6079649216042e-05
3368.1640625,2.820548059828e-08,1.6079660576485e-05
3369.1640625,2.820572492513e-08,1.6079671576773e-05
3370.1640625,2.8206070659377e-08,1.6079682118582e-05
3371.1640625,2.8206504081696e-08,1.6079692117828e-05
3372.1640625,2.820701582346e-08,1.6079701500257e-05
3373.1640625,2.8207599315149e-08,1.6079710198603e-05
3374.1640625,2.8208249459624e-08,1.6079718151085e-05
3375.1640625,2.8208961817071e-08,1.6079725300717e-05
3376.1640625,2.8209732220201e-08,1.607973159501e-05
3377.1640625,2.8210556657268e-08,1.6079736985788e-05
3378.1640625,2.8211431264964e-08,1.6079741429013e-05
3379.1640625,2.8212352339186e-08,1.6079744884599e-05
3380.1640625,2.8213316320185e-08,1.6079747316249e-05
3381.1640625,2.8214319744736e-08,1.6079748691328e-05
3382.1640625,2.8215359176445e-08,1.6079748980819e-05
3383.1640625,2.8216431128818e-08,1.6079748159345e-05
3384.1640625,2.8217531999007e-08,1.6079746205266e-05
3385.1640625,2.8218658016987e-08,1.6079743100819e-05
3386.1640625,2.8219805215854e-08,1.607973883229e-05
3387.1640625,2.8220969422041e-08,1.6079733390193e-05
3388.1640625,2.8222146262625e-08,1.6079726769443e-05
3389.1640625,2.8223331185024e-08,1.6079718969505e-05
3390.1640625,2.8224519485451e-08,1.6079709994514e-05
3391.1640625,2.8225706342446e-08,1.6079699853367e-05
3392.1640625,2.8226886852917e-08,1.607968855977e-05
3393.1640625,2.8228056068939e-08,1.6079676132254e-05
3394.1640625,2.8229209034214e-08,1.6079662594154e-05
3395.1640625,2.8230340819578e-08,1.6079647973549e-05
3396.1640625,2.8231446557224e-08,1.6079632303172e-05
3397.1640625,2.8232521474982e-08,1.6079615620289e-05
3398.1640625,2.8233560920648e-08,1.6079597966544e-05
3399.1640625,2.8234560402503e-08,1.6079579387783e-05
3400.1640625,2.8235515609023e-08,1.6079559933838e-05
3401.1640625,2.8236422436574e-08,1.6079539658301e-05
3402.1640625,2.8237277012876e-08,1.6079518618272e-05
3403.1640625,2.8238075718232e-08,1.6079496874081e-05
3404.1640625,2.8238815204419e-08,1.6079474489003e-05
3405.1640625,2.8239492411196e-08,1.607945152895e-05
3406.1640625,2.8240104580423e-08,1.6079428062159e-05
3407.1640625,2.8240649267843e-08,1.607940415886e-05
3408.1640625,2.8241124352579e-08,1.6079379890947e-05
3409.1640625,2.8241528044456e-08,1.6079355331639e-05
3410.1640625,2.8241858889257e-08,1.6079330555135e-05
3411.1640625,2.8242115772024e-08,1.6079305636275e-05
3412.1640625,2.824229791854e-08,1.6079280650194e-05
3413.1640625,2.824240489509e-08,1.6079255671985e-05
3414.1640625,2.8242436606341e-08,1.6079230776365e-05
3415.1640625,2.8242393292488e-08,1.6079206037338e-05
3416.1640625,2.8242275524002e-08,1.6079181527879e-05
3417.1640625,2.8242084195587e-08,1.6079157319613e-05
3418.1640625,2.8241820518726e-08,1.6079133482513e-05
3419.1640625,2.8241486013013e-08,1.6079110084603e-05
3420.1640625,2.8241082495746e-08,1.6079087191674e-05
3421.1640625,2.8240612071054e-08,1.6079064867015e-05
3422.1640625,2.8240077117336e-08,1.6079043171155e-05
3423.1640625,2.8239480273798e-08,1.6079022161625e-05
3424.1640625,2.8238824425958e-08,1.6079001892725e-05
3425.1640625,2.8238112690179e-08,1.6078982415325e-05
3426.1640625,2.8237348397347e-08,1.6078963776665e-05
3427.1640625,2.8236535075754e-08,1.6078946020187e-05
3428.1640625,2.8235676433337e-08,1.6078929185379e-05
3429.1640625,2.8234776339377e-08,1.6078913307639e-05
3430.1640625,2.8233838805775e-08,1.607889841816e-05
3431.1640625,2.8232867968057e-08,1.6078884543836e-05
3432.1640625,2.8231868066228e-08,1.6078871707179e-05
3433.1640625,2.8230843425598e-08,1.6078859926269e-05
3434.1640625,2.8229798437705e-08,1.6078849214712e-05
3434.6640625,2.8218923594937e-08,1.6078849282138e-05
3435.6640625,2.8222828709662e-08,1.6078845455911e-05
3436.6640625,2.8225293194067e-08,1.6078839180722e-05
3437.6640625,2.822675549986e-08,1.6078831460687e-05
3438.6640625,2.8226729999743e-08,1.6078823778541e-05
3439.6640625,2.8225775555445e-08,1.6078817053927e-05
3440.6640625,2.8224434535815e-08,1.6078811662886e-05
3441.6640625,2.8223020046917e-08,1.6078807668949e-05
3442.6640625,2.8221666256901e-08,1.6078805002653e-05
3443.6640625,2.8220409899289e-08,1.6078803558765e-05
3444.6640625,2.8219247202897e-08,1.6078803236594e-05
3445.6640625,2.8218163888656e-08,1.6078803950307e-05
3446.6640625,2.8217147430052e-08,1.6078805627063e-05
3447.6640625,2.8216190095878e-08,1.607880820216e-05
3448.6640625,2.8215288255049e-08,1.6078811614905e-05
3449.1640625,2.8204504681518e-08,1.6078818676937e-05
3449.6640625,2.8197407215069e-08,1.6078829216724e-05
3449.9140625,2.8185700571684e-08,1.6078837398717e-05
3450.4140625,2.8186835561165e-08,1.6078853081589e-05
3451.4140625,2.8202217444182e-08,1.6078868966577e-05
3452.4140625,2.8212903972358e-08,1.6078874150384e-05
3453.4140625,2.8217868067812e-08,1.6078874360747e-05
3454.4140625,2.821853604411e-08,1.6078873881846e-05
3455.4140625,2.8217197158475e-08,1.6078874702352e-05
3456.4140625,2.8215330097796e-08,1.607887733377e-05
3457.4140625,2.8213614076889e-08,1.6078881612617e-05
3458.4140625,2.8212256262132e-08,1.6078887171965e-05
3459.4140625,2.8211251998779e-08,1.607889365249e-05
3460.4140625,2.8210531325648e-08,1.6078900766846e-05
3461.4140625,2.821002399619e-08,1.6078908299311e-05
3462.4140625,2.8209679254904e-08,1.6078916085917e-05
3463.4140625,2.8209465510786e-08,1.6078923995083e-05
3464.4140625,2.8209363921924e-08,1.6078931914756e-05
3465.4140625,2.820936222231e-08,1.6078939745765e-05
3466.4140625,2.8209450766983e-08,1.6078947399138e-05
3467.4140625,2.8209620735016e-08,1.6078954795229e-05
3468.4140625,2.8209863747014e-08,1.6078961863213e-05
3469.4140625,2.8210172135171e-08,1.6078968540328e-05
3470.4140625,2.8210539332679e-08,1.6078974770729e-05
3471.4140625,2.8210960107685e-08,1.6078980504115e-05
3472.4140625,2.8211430563545e-08,1.607898569437e-05
3473.4140625,2.8211947941757e-08,1.6078990298404e-05
3474.4140625,2.8212510309696e-08,1.6078994275318e-05
3475.4140625,2.8213116216301e-08,1.6078997585906e-05
3476.4140625,2.8213764377594e-08,1.6079000192483e-05
3477.4140625,2.8214453426818e-08,1.6079002058955e-05
3478.4140625,2.8215181740405e-08,1.6079003151068e-05
3479.4140625,2.8215947334913e-08,1.6079003436749e-05
3480.4140625,2.8216747821225e-08,1.6079002886499e-05
3481.4140625,2.8217580400659e-08,1.6079001473782e-05
3482.4140625,2.821844188745e-08,1.6078999175392e-05
3483.4140625,2.8219328746959e-08,1.6078995971776e-05
3484.4140625,2.8220237141419e-08,1.6078991847315e-05
3484.6640625,2.8204907357517e-08,1.6078994654627e-05
3485.1640625,2.8203026923824e-08,1.6079001109002e-05
3486.1640625,2.821207512158e-08,1.6079004914233e-05
3487.1640625,2.8220399726932e-08,1.6079000423678e-05
3488.1640625,2.8225949960179e-08,1.6078990430877e-05
3489.1640625,2.8228536662965e-08,1.607897790553e-05
3490.1640625,2.822945141313e-08,1.6078964518318e-05
3491.1640625,2.8229728510821e-08,1.6078950904452e-05
3492.1640625,2.8229911258734e-08,1.6078937157327e-05
3493.1640625,2.823020429623e-08,1.6078923167533e-05
3493.6640625,2.8220035785824e-08,1.6078921250224e-05
3494.6640625,2.8225507601601e-08,1.607891192771e-05
3495.6640625,2.8229641655233e-08,1.6078898536889e-05
3496.6640625,2.8232823484302e-08,1.6078882042492e-05
3497.6640625,2.8234530530521e-08,1.6078863924907e-05
3498.6640625,2.8235297472237e-08,1.6078845125121e-05
3499.6640625,2.8235650499316e-08,1.6078826056643e-05
3500.6640625,2.8235890374357e-08,1.6078806832552e-05
3501.6640625,2.8236140388118e-08,1.6078787443338e-05
3502.6640625,2.8236427131131e-08,1.6078767853437e-05
3503.6640625,2.8236737353933e-08,1.6078748040791e-05
3504.6640625,2.8237048230468e-08,1.6078728006195e-05
3505.1640625,2.8226849075532e-08,1.6078723091406e-05
3506.1640625,2.8232097242527e-08,1.6078708034332e-05
3507.1640625,2.8235880741774e-08,1.6078689293728e-05
3507.6640625,2.822736529915e-08,1.607868418836e-05
3508.6640625,2.8234195230157e-08,1.6078667190019e-05
3509.6640625,2.8238278949057e-08,1.6078646227068e-05
3510.6640625,2.8240711292418e-08,1.6078622955432e-05
3511.6640625,2.8241425197323e-08,1.6078599090963e-05
3512.6640625,2.824117117503e-08,1.6078575595269e-05
3513.6640625,2.8240549921724e-08,1.6078552828579e-05
3514.6640625,2.8239872796808e-08,1.6078530840706e-05
3515.6640625,2.8239253425838e-08,1.6078509568946e-05
3516.6640625,2.8238707730745e-08,1.6078488935492e-05
3517.6640625,2.823821650989e-08,1.6078468882222e-05
3518.1640625,2.8227630569984e-08,1.6078464150892e-05
3519.1640625,2.8232150537875e-08,1.6078450181995e-05
3520.1640625,2.8235246019585e-08,1.6078433206378e-05
3520.6640625,2.8226397728973e-08,1.6078429146616e-05
3521.1640625,2.8220747178339e-08,1.607842788262e-05
3522.1640625,2.8229823749855e-08,1.6078416308647e-05
3523.1640625,2.8236012110234e-08,1.6078398657102e-05
3523.6640625,2.8228097795952e-08,1.6078393798175e-05
3524.6640625,2.8234519403955e-08,1.6078377701988e-05
3525.6640625,2.8237505800906e-08,1.6078358728749e-05
3526.6640625,2.823870579242e-08,1.6078338659814e-05
3527.6640625,2.8238290614583e-08,1.6078319100124e-05
3528.1640625,2.8227424068626e-08,1.6078314756012e-05
3529.1640625,2.8230970328173e-08,1.6078302526435e-05
3529.6640625,2.8221862000005e-08,1.6078300964495e-05
3530.6640625,2.822887977108e-08,1.6078290827474e-05
3531.6640625,2.8232862944169e-08,1.6078276786735e-05
3532.6640625,2.8234748426396e-08,1.6078260939829e-05
3533.6640625,2.8234688333553e-08,1.6078245224089e-05
3534.6640625,2.8233622004359e-08,1.6078230633703e-05
3535.6640625,2.823225216546e-08,1.6078217460711e-05
3536.6640625,2.8230928539928e-08,1.6078205649066e-05
3537.6640625,2.8229769483278e-08,1.6078195026289e-05
3538.1640625,2.8218886490936e-08,1.6078195143506e-05
3539.1640625,2.8222950218873e-08,1.6078191264569e-05
3540.1640625,2.8225705303652e-08,1.607818465429e-05
3541.1640625,2.8227552249539e-08,1.6078176225208e-05
3542.1640625,2.8227978960048e-08,1.6078167395374e-05
3543.1640625,2.8227527163436e-08,1.6078159037079e-05
3544.1640625,2.8226728146097e-08,1.6078151490339e-05
3545.1640625,2.8225887369288e-08,1.607814479055e-05
3546.1640625,2.8225133083732e-08,1.6078138846089e-05
3547.1640625,2.8224497190226e-08,1.6078133534527e-05
3548.1640625,2.8223971878226e-08,1.6078128742092e-05
3549.1640625,2.8223539561718e-08,1.6078124373234e-05
3550.1640625,2.8223185105562e-08,1.6078120348049e-05
3551.1640625,2.8222898790107e-08,1.6078116596785e-05
3552.1640625,2.8222675484676e-08,1.6078113055221e-05
3553.1640625,2.8222512895686e-08,1.6078109661815e-05
3554.1640625,2.8222410080594e-08,1.6078106356349e-05
3554.6640625,2.8212023886814e-08,1.6078109873497e-05
3555.6640625,2.8216980524499e-08,1.6078111866101e-05
3556.6640625,2.8220567105099e-08,1.6078110265885e-05
3557.6640625,2.822321496169e-08,1.6078106021177e-05
3558.6640625,2.8224432321174e-08,1.6078100565515e-05
3558.9140625,2.8209083643848e-08,1.6078103045851e-05
