material,group in,group out,legendre,nuclide,mean,std. dev.
8,8,1,P0,total,0.0,0.0
8,8,1,P1,total,0.0,0.0
8,8,2,P0,total,0.0,0.0
8,8,2,P1,total,0.0,0.0
8,8,3,P0,total,0.0,0.0
8,8,3,P1,total,0.0,0.0
8,8,4,P0,total,0.0,0.0
8,8,4,P1,total,0.0,0.0
8,8,5,P0,total,0.0,0.0
8,8,5,P1,total,0.0,0.0
8,8,6,P0,total,0.0,0.0
8,8,6,P1,total,0.0,0.0
8,8,7,P0,total,0.0,0.0
8,8,7,P1,total,0.0,0.0
8,8,8,P0,total,0.19203209610248342,0.0008032845483940942
8,8,8,P1,total,0.10657026734419532,0.00046076009369953034
8,8,9,P0,total,0.02949275818684366,0.00014608994165173441
8,8,9,P1,total,0.015815645983159782,8.390932029358023e-05
8,8,10,P0,total,0.04050875804347159,0.00017994822885245758
8,8,10,P1,total,0.01492354378537147,7.063587102688895e-05
8,8,11,P0,total,0.0009869331823907992,2.02306576063008e-05
8,8,11,P1,total,7.060778966640423e-05,1.3958711435644707e-06
8,8,12,P0,total,4.5258207593258216e-05,4.3842327163081235e-06
8,8,12,P1,total,1.635336771678302e-06,2.0038675124998023e-07
8,8,13,P0,total,3.95533915100744e-05,3.744544598482037e-06
8,8,13,P1,total,1.67255201391407e-06,2.155451521441686e-07
8,8,14,P0,total,1.5212842888490151e-05,2.2940316464961557e-06
8,8,14,P1,total,6.026139928576101e-07,1.6830104649336596e-07
8,8,15,P0,total,3.0425685776980324e-06,1.0370370544121355e-06
8,8,15,P1,total,2.1566925171559538e-07,8.414953567139144e-08
8,8,16,P0,total,7.606421444245079e-07,5.351384122467618e-07
8,8,16,P1,total,4.756890697824352e-08,3.4470368570132346e-08
8,8,17,P0,total,1.90160536106127e-06,8.330925693747476e-07
8,8,17,P1,total,1.6617096288950456e-07,1.638011893971535e-07
8,8,18,P0,total,0.0,0.0
8,8,18,P1,total,0.0,0.0
8,8,19,P0,total,3.0425685776980324e-06,1.0370370544121355e-06
8,8,19,P1,total,2.352262306701215e-07,1.5480198885425692e-07
8,8,20,P0,total,3.803210722122541e-06,1.2678058050297054e-06
8,8,20,P1,total,1.7613075082588642e-07,2.2461857476816563e-07
8,8,21,P0,total,1.5212842888490158e-06,7.490472631193664e-07
8,8,21,P1,total,7.124137321184193e-08,1.3034020113830063e-07
8,8,22,P0,total,1.1409632166367618e-06,6.520596338460685e-07
8,8,22,P1,total,-2.91666814538679e-07,1.9107810717301876e-07
8,8,23,P0,total,0.0,0.0
8,8,23,P1,total,0.0,0.0
8,8,24,P0,total,3.8032107221225394e-07,3.803233688562434e-07
8,8,24,P1,total,3.243172812021881e-08,3.243192396562128e-08
8,8,25,P0,total,0.0,0.0
8,8,25,P1,total,0.0,0.0
8,9,1,P0,total,0.0,0.0
8,9,1,P1,total,0.0,0.0
8,9,2,P0,total,0.0,0.0
8,9,2,P1,total,0.0,0.0
8,9,3,P0,total,0.0,0.0
8,9,3,P1,total,0.0,0.0
8,9,4,P0,total,0.0,0.0
8,9,4,P1,total,0.0,0.0
8,9,5,P0,total,0.0,0.0
8,9,5,P1,total,0.0,0.0
8,9,6,P0,total,0.0,0.0
8,9,6,P1,total,0.0,0.0
8,9,7,P0,total,0.0,0.0
8,9,7,P1,total,0.0,0.0
8,9,8,P0,total,0.0,0.0
8,9,8,P1,total,0.0,0.0
8,9,9,P0,total,0.09844455865387704,0.0009803194794825783
8,9,9,P1,total,0.057837975974945395,0.0006493712188556286
8,9,10,P0,total,0.2048634085515182,0.0017334095407972885
8,9,10,P1,total,0.10809970021553726,0.000943981939142669
8,9,11,P0,total,0.004395599110671296,0.00011789295995927363
8,9,11,P1,total,0.00048408286339769296,1.3165201157757315e-05
8,9,12,P0,total,0.0002005928165584123,2.4733543355966146e-05
8,9,12,P1,total,1.0733954794742212e-05,1.6513953233403195e-06
8,9,13,P0,total,0.0002383856660549247,2.3941011929876395e-05
8,9,13,P1,total,1.0381741697710264e-05,1.4673386749328067e-06
8,9,14,P0,total,8.43071257999124e-05,1.669199047863701e-05
8,9,14,P1,total,2.623355422321056e-06,1.221319011257563e-06
8,9,15,P0,total,1.4535711344812487e-05,6.368838519658132e-06
8,9,15,P1,total,9.767728867808282e-07,4.77653501594873e-07
8,9,16,P0,total,0.0,0.0
8,9,16,P1,total,0.0,0.0
8,9,17,P0,total,5.8142845379249935e-06,4.090739565912395e-06
8,9,17,P1,total,2.7446645705546844e-07,2.0108143355312165e-07
8,9,18,P0,total,0.0,0.0
8,9,18,P1,total,0.0,0.0
8,9,19,P0,total,1.744285361377498e-05,6.940116450539483e-06
8,9,19,P1,total,5.435957186362118e-07,6.387181714534545e-07
8,9,20,P0,total,8.72142680688749e-06,4.984633488433967e-06
8,9,20,P1,total,1.3777393563255946e-06,8.121169778237063e-07
8,9,21,P0,total,1.1628569075849987e-05,5.726187415008704e-06
8,9,21,P1,total,2.97377737422021e-06,1.5699397623250443e-06
8,9,22,P0,total,5.8142845379249935e-06,4.090739565912395e-06
8,9,22,P1,total,8.908078601014086e-07,1.3621625128832142e-06
8,9,23,P0,total,0.0,0.0
8,9,23,P1,total,0.0,0.0
8,9,24,P0,total,0.0,0.0
8,9,24,P1,total,0.0,0.0
